Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range,Information Technology,Telecommunications,Engineering,Sciences,Finance,Healthcare,Management,Consulting,Logistics,Civil,Others,python,java,scala,hadoop,sql,spark,tensor,scikit,linux,pytorch,theano,caffe,Matlab,perl,deep,nlp,apache,mapreduce,aws,azure,container,kafka,cassandra,julia,jupyter,nltk,tableau,power bi,sas,pandas,git,hive,impala,agile,machine,bash,natural language,oracle,cloud,flask,golang,optimization,c#,opencv,vision,api,jira
MCF-2020-0050146,Permanent,Engineer Software,UCARE.IO PTE. LTD.,Posted 28 Feb 2020,4,Senior Executive,Information Technology,. tests. integration application components . implementation security . applications. professional 4+ relevant machine learning data analysis plus qualifications expert python . familiarity ( ) libraries . understanding server- languages 2. front-end technologies servers environments openid. understanding fundamental . test debugging . tools git. degree computer science computer engineering courses. familiarity etl data advantageous.,4000.0,9000.0,6500.0,High,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
MCF-2020-0050512,Permanent,Robotics Software Engineer,OTSAW DIGITAL PTE. LTD.,Posted 28 Feb 2020,2,Junior Executive,Engineering,master degree cs robotics field bachelors 2+ one one : c++ / python -source libraries e.g. familiarity sensors radar - analytical phd cs robotics field real- working understanding challenges working system integration development familiarity git version control field,4000.0,7000.0,5500.0,Med,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MCF-2020-0050060,Permanent,R&D Engineer - Computer Vision,TAIGER SINGAPORE PTE. LTD.,Posted 28 Feb 2020,3,Executive,Information Technology Sciences  Laboratory  R&D,develop prototypes real-world applications computer performance models - - - develop algorithms data models solutions based state- - - technology. products research fields object image . use technologies standards product advise . contribute development solutions participate development implementation - . computer vision machine learning deep bsc computer science engineering equivalent. demonstrated image segmentation object detection. - deep learning technologies familiar state- - - (e.g. tensorflow ). programming languages (java c++ python ). strong problem-solving . communication -working . techniques . recognition recognition. familiarity deep .,6000.0,8000.0,7000.0,High,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0050071,Permanent,Solutions & Integration Architect,RANDSTAD PTE. LIMITED,Posted 28 Feb 2020,3,Senior Executive,Information Technology,bachelors degree startup preferred min 3 full ( javascript) passionate prototyping,7000.0,8500.0,7750.0,High,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MCF-2020-0050229,Permanent,Software Engineer Backend,GFIN SERVICES (S) PTE. LTD.,Posted 28 Feb 2020,2,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 4+ software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,8000.0,12000.0,10000.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0050225,Permanent,Senior Software Engineer Backend,GFIN SERVICES (S) PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 4+ software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,10000.0,15000.0,12500.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0050097,Permanent,Senior Software Engineer Backend,GP NETWORK ASIA PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 4+ software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,9500.0,14000.0,11750.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0050094,Permanent,Software Engineer Backend,GP NETWORK ASIA PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 4+ software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,6500.0,11000.0,8750.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0050088,Permanent,Software Engineer Backend,GRABINSURE INSURANCE AGENCY (S) PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 4+ software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,5000.0,7500.0,6250.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0050064,Permanent,Software Engineer Backend,GRABLINK PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 4+ software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,6000.0,10000.0,8000.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0050037,Permanent,Software Engineer Full Stack (Open),GRABLINK PTE. LTD.,Posted 28 Feb 2020,2,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 2+ front end technologies back end frameworks software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,7500.0,11000.0,9250.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0050006,Permanent,Senior Software Engineer Backend,GRABLINK PTE. LTD.,Posted 28 Feb 2020,4,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology fields 4+ software engineering distributed systems environment strong computer science fundamentals algorithms data structures familiarity running large scale web services understanding systems internals networking plus strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,7000.0,11500.0,9250.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0048606,Contract Permanent,Scientist (Digital Platform Experimentation (Digiplex)) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Professional,Engineering Information Technology Sciences  Laboratory  R&D,learning / learning optimization hardware. ph. . computer/electrical electronics engineering field required. strong programming abilities (e.g. c/c++ python) understanding deep learning/machine learning algorithms e.g. tensorflow pytorch communication player,4500.0,9000.0,6750.0,High,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0049214,Contract Permanent,Research Engineer / Senior Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Executive,Sciences  Laboratory  R&D,software engineering computer engineering electrical engineering computer science 1-2 image processing machine learning systems,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0049206,Contract Permanent,Research Engineer / Senior Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Non-executive,Sciences  Laboratory  R&D,software engineering computer engineering electrical engineering computer science 1-2 image processing machine learning systems,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0049175,Contract Permanent,Senior /  Engineer (Artificial Intelligence) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Fresh/entry level,Engineering Information Technology Sciences  Laboratory  R&D,master/bachelor degree computer science/electrical & electronics engineering/computer engineering equivalent solid programming python c/c++ / matlab one ai machine learning deep learning computer vision image processing. tensorflow - . real- relevant industry / development deployment equivalent. record research ai (e.g. publications journals transactions transactions),3000.0,6000.0,4500.0,Low,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0049165,Contract Permanent,Research Engineer / Senior Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Executive,Sciences  Laboratory  R&D,bachelor/master business analytics 1 experiences analytics programming python r sql,3900.0,7800.0,5850.0,Med,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0049142,Contract Permanent,Research Engineer (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,1,Non-executive,Sciences  Laboratory  R&D,bachelor/master business analytics 1 experiences analytics programming python r sql,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MCF-2020-0049038,Contract Permanent,Lead Consultant,ST ELECTRONICS (INFO-SOFTWARE SYSTEMS) PTE. LTD.,Posted 27 Feb 2020,6,Manager,Information Technology,lead also full support implementation 3- . including limited technology messaging agile teams program period . project familiar stakeholders partners data support models machine learning . closely clients/stakeholders requirements works manage maintain data management structured/unstructured data sources (e.g. - real- -real-time) drive/ quality pre- - . degree computer science/engineering engineering information technology equivalent data engineering technical expertise : java j2ee .net c# ibm angular implementation container/ /non-relational/ enterprise data warehouse/ big data technologies e.g. hadoop hbase data e.g. software development e.g. java c/c++ python r sql . windows linux environments. 2 projects agile also solutions full 5 machine learning data management implementing analytics solutions software practices control,8500.0,9800.0,9150.0,High,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
MCF-2020-0048365,Contract Permanent,Scientist (Visual Intelligence) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Professional,Sciences  Laboratory  R&D,phd computer science computer engineering fields strong programming c++/c python java computer vision machine learning self-motivated independently teams analytical communication .,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
MCF-2020-0048868,Contract Permanent,Manager / Senior Manager (ARTC),A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,8,Manager,Sciences  Laboratory  R&D,phd/master/bachelor degree electrical engineering computer engineering computer 15 relevant robotics well 8 leadership teams proven track implementation /hardware software integration machine lead teams complex well versed trends processes,7900.0,13800.0,10850.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0049182,Contract Permanent,Scientist (Artificial Intelligence) Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Professional,Engineering Information Technology Sciences  Laboratory  R&D,phd degree computer science/electrical & electronics engineering/computer engineering equivalent solid programming python c/c++ / matlab one /topics ai machine learning deep learning computer vision image neural - medical image analysis real- relevant industry / development deployment equivalent. record research ai (e.g. publications journals transactions transactions),4500.0,9000.0,6750.0,High,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0049149,Contract Permanent,Scientist (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Professional,Sciences  Laboratory  R&D,learn willingness learn strong interest cybersecurity domain phd degree information security cybersecurity fields / cybersecurity network security system security data security malware research cryptography forensics conduct independent research publish top conferences journals proficient python c java data analytics machine learning deep learning huge plus industry certifications cybersecurity project management huge plus (e.g. cissp oscp ceh pmp) hackathons / ethical hacking beneficial player research engineering ethics interpersonal communication,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0049188,Contract Permanent,Senior /  Research Engineer (Artificial Intelligence) Computing & Intelligence IHPC,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Fresh/entry level,Engineering Information Technology Sciences  Laboratory  R&D,master/ bachelor degree computer science/ electrical & electronics engineering/ computer engineering equivalent solid programming python c/c++ / matlab one ai machine learning computer vision image language processing,3000.0,6000.0,4500.0,Low,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
MCF-2020-0049169,Contract Permanent,Scientist (Artificial Intelligence) Computing & Intelligence IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Professional,Engineering Information Technology Sciences  Laboratory  R&D,phd degree computer science/electrical & electronics engineering/ computer engineering equivalent solid programming python c/c++ / matlab one ai machine learning computer vision image language processing,4500.0,9000.0,6750.0,High,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
MCF-2020-0048555,Contract,V.I.E. APAC Data Analytics Team,SCOR SERVICES ASIA-PACIFIC PTE. LTD.,Posted 27 Feb 2020,3,Junior Executive,Insurance,learning techniques improve data analytics data internal . advanced data analytics projects . problem business data analytics. support coordination needs. help sources needs. contribute publications. strong statistics/mathematics/ statistical/ modelling. ml nlp & languages (python/r) -quality . dynamic working . interpersonal . international context relationships . fluent english. proficiency plus sas/r/python.,5100.0,5200.0,5150.0,Med,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0048329,Contract Permanent,Research Engineer (Cybersecurity) I2R,A*STAR RESEARCH ENTITIES,Posted 27 Feb 2020,,Professional,Sciences  Laboratory  R&D,bachelor master degree computer science computer engineering information security assessment required machine learning c/c++ attitude deliver communication,3000.0,5500.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0048207,Permanent,Research Assistant (Computer Science  /  Engineering),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 26 Feb 2020,1,Professional,Sciences  Laboratory  R&D,deep learning models / evaluate models publish results top- bachelor degree computer science/engineering disciplines deep learning machine learning natural language python communication writing english research /,3500.0,5300.0,4400.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0048205,Permanent,Research Assistant (Computer Science / Engineering),NANYANG TECHNOLOGICAL UNIVERSITY,Posted 26 Feb 2020,1,Professional,Sciences  Laboratory  R&D,deep learning models / evaluate models publish results top- bachelor degree computer science/engineering disciplines deep learning machine learning natural language python communication writing english research /,3000.0,4500.0,3750.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
MCF-2020-0047026,Contract Permanent,Scientist (Hardware-Software Co-optimization for Deep Learning) IHPC A*STAR,A*STAR RESEARCH ENTITIES,Posted 26 Feb 2020,,Fresh/entry level,Engineering Information Technology Sciences  Laboratory  R&D,ph. . computer science/engineering electronic engineering expertise one : background machine learning networks preferred independently well teams highly desired corporate application oriented environments tensor programming abilities (c/c++ python required) communication presentation,4500.0,9000.0,6750.0,High,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCF-2020-0047628,Permanent,Senior Software Engineer,GRABLINK PTE. LTD.,Posted 26 Feb 2020,5,Professional,Engineering,write cutting edge go language improve availability scalability latency efficiency gra range services engineering explore create new / architectures geared towards scale performance participate code reviews maintain high development standards engage service capacity demand planning software performance analysis tuning optimization collaborate product teams define prototype feature specifications closely infrastructure building scaling back-end services well performing root cause analysis investigations build analyze fix large-scale systems learn full stack performance tuning optimization debug modify complex production software degree computer science software engineering information technology strong computer science fundamentals algorithms data structures 5+ software engineering distributed systems record designing developing services. strong understanding system performance scaling possess excellent communication sharp analytical abilities proven think critically current system terms growth stability coder language (c++ c java scala rust haskell ocaml erlang python ruby php node.js c# .) willing golang,6000.0,10000.0,8000.0,High,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
MCF-2020-0047106,Contract,Research Fellow (Ocular Imaging),SINGAPORE EYE RESEARCH INSTITUTE,Posted 26 Feb 2020,1,Junior Executive,Others,perform research medical image processing approaches ( 3d) image processing ai machine learning- conduct ntu line direction supervision manage - - environment technical outcomes publish research findings papers academic contribute department may participate ( necessary) ntu health safety aspects . ph. . biomedical engineering computer science computer engineering discipline. previous software development would . possess programming image processing (e.g. matlab python). independently well - - .,4040.0,7900.0,5970.0,Med,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MCF-2020-0047010,Contract Permanent,Senior Research Assistant,SINGAPORE UNIVERSITY OF TECHNOLOGY AND DESIGN,Posted 26 Feb 2020,3,Professional,Sciences  Laboratory  R&D,masters degree computer science (cs) computer engineering (ce) electrical engineering (ee) focus networks. case relevant scada development considered . exceptional bachelors ee relevant also considered. cyber security / machine learning / ai . system software scada systems familiar languages (c++ java) scripting languages javascript powershell . written verbal communication willing 2 .,3500.0,5000.0,4250.0,Low,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
JOB-2020-0000019,Permanent,Sensor Algorithm Engineer,GOVERNMENT TECHNOLOGY AGENCY,Posted 03 Jan 2020,,Middle Management,Information Technology Public  Civil Service,/ processing . processing algorithm test define analysis validate master phd engineering computer science computer disciplines minimum 5 pattern machine image processing controls. interest relevant welcome apply. c/c++ coding language e.g. matlab python / caffe familiar cloud computing tools use familiar plus strong - attitude multi-task fast-paced complex environment,5000.0,9000.0,7000.0,High,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
JOB-2019-0235660,Permanent,Data Engineer,GOVERNMENT TECHNOLOGY AGENCY,Posted 06 Dec 2019,,Fresh/entry level,Engineering Public  Civil Service,pipelines data sources data integrate sources data systems compliance data security collaborate product engineers data scientists data- understanding system data structure algorithms data modelling data storage proficient programming r python / scripting prior data frameworks comfortable familiar building ci/ aws google - machine learning prior real-time data pipelines welcome apply,4000.0,7000.0,5500.0,Med,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
JOB-2019-0209966,Permanent,DevOps Engineer Government Digital Services,GOVERNMENT TECHNOLOGY AGENCY,Posted 10 Oct 2019,,Middle Management,Information Technology Public  Civil Service,manage development implementation operational planning (private public cloud) innovative - capable technology - scalability manage development environments. development operation continuous integration / / issues environment products techniques - coding teams environments. high- environment degree diploma computer science/engineering information problem solving strong orchestration scripting e.g. cloud management - strong understanding / kanban . strong understanding virtualization networking distributed learning technologies - distributed computing,5000.0,9000.0,7000.0,High,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
MCF-2020-0041782,Contract Permanent,Scientist (Mobility) Robotics & Autonomous Systems I2R,A*STAR RESEARCH ENTITIES,Posted 27 Mar 2020,1,Professional,Sciences  Laboratory  R&D,research development motion detection camera / lidar coordination drone development testing system integration modules world collaborate researchers - system testing real- algorithms developed suitable deployment optimizing algorithms allow real time processing phd computer science/ engineering machine learning fields 1 research development development c/c++ / motion planning works lidar / vision drone machine learning motion planning communication player,4500.0,9000.0,6750.0,High,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
